parliamentarian_1,parliamentarian_2,proportion_agreement,region_1,region_2,partido_1,partido_2,Diputado_1,Diputado_2,sector_1,sector_2,person_1,person_2,label,sentiment,in_degree_1,out_degree_1,in_degree_2,out_degree_2,total_degree_1,total_degree_2,common_neighbors,page_rank_1,page_rank_2,betweenness_1,betweenness_2,closeness_1,closeness_2,eigenvector_1,eigenvector_2,cluster_1,cluster_2
"Bobadilla, Sergio","Borquez, Fernando",1.8932806324110671,Región del Biobío (13),Región de Los Lagos (9),UDI,Ind-UDI,Sergio Bobadilla Munoz,Fernando Borquez Montecinos,centro_derecha,centro_derecha,sergio bobadilla,fernando bórquez,negative,negative,1,10,3,8,33.0,23.0,6,0.003207319383151129,0.003626428054511895,0.0002458547029826221,0.0005838271174625306,0.006578947368421052,0.019736842105263157,0.0556698156833212,0.01897494078777179,cluster_5,cluster_5
"Bobadilla, Sergio","Borquez, Fernando",1.8932806324110671,Región del Biobío (13),Región de Los Lagos (9),UDI,Ind-UDI,Sergio Bobadilla Munoz,Fernando Borquez Montecinos,centro_derecha,centro_derecha,sergio bobadilla,fernando bórquez,positive,positive,1,10,3,8,33.0,23.0,6,0.003207319383151129,0.003626428054511895,0.0002458547029826221,0.0005838271174625306,0.006578947368421052,0.019736842105263157,0.0556698156833212,0.01897494078777179,cluster_5,cluster_5
"Raphael, Marcia","Romero, Natalia",1.8945981554677207,Región de Aysén del General Carlos Ibáńez del Campo (3),Región del Libertador General Bernardo O'Higgins (9),RN,Ind-UDI,Marcia Raphael Mora,Natalia Romero Talguia,centro_derecha,centro_derecha,marcia raphael,natalia romero,positive,positive,6,2,14,0,12.0,31.0,7,0.006235697036030575,0.02207186048122681,0.0,0.0,0.05053827751196173,0.135498320268757,0.014967614918930271,0.04064009841601201,cluster_6,cluster_6
"Beltran, Juan Carlos","Gonzalez, Mauro",1.897233201581028,Región de la Araucanía (11),Región de Los Lagos (9),RN,RN,Juan Carlos Beltran Silva,Mauro Gonzalez Villarroel,centro_derecha,centro_derecha,juan carlos beltrán,mauro gonzález,positive,positive,0,7,2,6,11.0,13.0,6,0.0029305674310870604,0.0035403112232966095,0.0,8.71383757406762e-05,0.0,0.013157894736842105,0.003200070696707485,0.0064584655931998105,cluster_6,cluster_6
"Castro, Jose Miguel","Mellado, Miguel",1.8985507246376807,Región de Antofagasta (5),Región de la Araucanía (11),RN,RN,Jose Miguel Castro Bascunan,Miguel Mellado Suazo,centro_derecha,centro_derecha,jose miguel castro,miguel mellado,positive,positive,1,11,2,8,30.0,43.0,3,0.0033456953591831633,0.0036041962861106764,0.001989659579412107,0.0007660915533867781,0.006578947368421052,0.013157894736842105,0.03476156667296238,0.07930537894118544,cluster_4,cluster_4
"Astudillo, Danisa","Nuyado, Emilia",1.8998682476943347,Región de Tarapacá (3),Región de Los Lagos (9),PS,PS,Danisa Astudillo Peiretti,Emilia Nuyado Ancapichun,centro_izquierda,centro_izquierda,danisa astudillo,emilia nuyado,positive,positive,0,7,4,0,11.0,12.0,0,0.0029305674310870604,0.0060359378693615375,0.0,0.0,0.0,0.07158287509819325,8.831898122157763e-16,0.015304971315566478,cluster_7,cluster_1
"Donoso, Felipe","Leal, Henry",1.901185770750988,Región del Maule (11),Región de la Araucanía (11),UDI,UDI,Felipe Donoso Castro,Henry Leal Bizama,centro_derecha,centro_derecha,felipe donoso,henry leal,positive,positive,1,2,4,4,11.0,36.0,0,0.003553259323231215,0.005725599847004616,0.0009585221331474381,0.0029050966267766547,0.006578947368421052,0.035526315789473684,0.0071526707039921335,0.0690106121356183,cluster_5,cluster_5
"Naranjo, Jaime","Santana, Juan",1.901185770750988,Región del Maule (11),Región de Atacama (5),PS,PS,Jaime Naranjo Ortiz,Juan Santana Castillo,centro_izquierda,centro_izquierda,jaime naranjo,juan santana,neutral,neutral,3,5,9,1,32.0,32.0,0,0.004245148202247387,0.014995578284714034,0.0019823980481003833,0.0014283432090159169,0.077102053915276,0.13921052631578948,0.09902108626546893,0.08465475242233617,cluster_1,cluster_7
"Cicardini, Daniella","Serrano, Daniela",1.901185770750988,Región de Atacama (5),Región Metropolitana de Santiago (47),PS,PCCh,Daniella Cicardini Milla,Daniela Serrano Salazar,centro_izquierda,izquierda,daniella cicardini,daniela serrano,positive,positive,0,2,5,0,12.0,13.0,1,0.0029305674310870604,0.014038538279879196,0.0,0.0,0.0,0.15059546676911256,0.023191964435981538,0.051555450851977616,cluster_8,cluster_8
"Moreira, Cristhian","Trisotti, Renzo",1.9025032938076416,Región Metropolitana de Santiago (47),Región de Tarapacá (3),UDI,UDI,Cristhian Moreira Barros,Renzo Trisotti Martinez,centro_derecha,centro_derecha,cristhian moreira,renzo trisotti,positive,positive,9,3,6,1,29.0,14.0,5,0.008696469397916172,0.0071902703048832275,0.00235999767630998,0.00039212269083304285,0.11418376449598572,0.11160067600193144,0.05358062637889388,0.03187862612486068,cluster_5,cluster_5
"Moreira, Cristhian","Weisse, Flor",1.9025032938076416,Región Metropolitana de Santiago (47),Región del Biobío (13),UDI,UDI,Cristhian Moreira Barros,Flor Weisse Novoa,centro_derecha,centro_derecha,cristhian moreira,flor weisse,positive,positive,9,3,10,0,29.0,30.0,5,0.008696469397916172,0.020793755486606023,0.00235999767630998,0.0,0.11418376449598572,0.180013611615245,0.05358062637889388,0.06741745007126923,cluster_5,cluster_5
"Manouchehri, Daniel","Serrano, Daniela",1.9025032938076416,Región de Coquimbo (7),Región Metropolitana de Santiago (47),PS,PCCh,Daniel Manouchehri Moghadam Kashan Lobos,Daniela Serrano Salazar,centro_izquierda,izquierda,daniel manouchehri,daniela serrano,positive,positive,6,1,5,0,17.0,13.0,1,0.008388234844777447,0.014038538279879196,0.0002396305332868595,0.0,0.07792809488510008,0.15059546676911256,0.026859832443703383,0.051555450851977616,cluster_8,cluster_8
"Bello, Maria Francisca","Bulnes, Mercedes",1.906455862977602,Región de Valparaíso (16),Región del Maule (11),CS,Ind-CS,Maria Francisca Bello Campos,Mercedes Bulnes Nunez,izquierda,izquierda,francisca bello,mercedes bulnes,positive,positive,3,11,6,12,19.0,27.0,13,0.003485789677044937,0.004374706195382495,0.00010892296967584525,0.0009993542822925882,0.021052631578947368,0.04029605263157895,0.025865013900728522,0.04351146300710888,cluster_3,cluster_2
"Bugueno, Felix","Gazmuri, Ana Maria",1.9090909090909087,Región del Libertador General Bernardo O'Higgins (9),Región Metropolitana de Santiago (47),Comunes,AH,Felix Bugueno Sotelo,Ana Maria Gazmuri Vieira,izquierda,izquierda,félix bugueño,ana maría gazmuri,positive,positive,5,8,11,4,17.0,30.0,12,0.003954582040918195,0.0073838162461313805,0.0,0.0013571802021610316,0.03383458646616541,0.08526315789473683,0.02616503413088709,0.0704511597266017,cluster_3,cluster_3
"Delgado, Viviana","Yeomans, Gael",1.9104084321475625,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),Ind-PL,CS,Viviana Delgado Riquelme,Gael Yeomans Araya,centro_izquierda,izquierda,viviana delgado,gael yeomans,negative,negative,3,4,18,0,19.0,47.0,1,0.0038152186381142277,0.061820117550024575,0.0010724536974972667,0.0,0.05432937181663836,0.2627212389380531,0.07626425708364479,0.13104403972365736,cluster_2,cluster_1
"Bravo, Marta","Lilayu, Daniel",1.911725955204216,Región de Ńuble (5),Región de Los Lagos (9),UDI,UDI,Marta Bravo Salinas,Daniel Lilayu Vivanco,centro_derecha,centro_derecha,marta bravo,daniel lilayu,negative,negative,0,4,1,3,12.0,10.0,1,0.0029305674310870604,0.003553259323231215,0.0,6.535378180550714e-05,0.0,0.006578947368421052,0.02537505336107635,0.02354955457290808,cluster_5,cluster_5
"Borquez, Fernando","Romero, Natalia",1.914361001317523,Región de Los Lagos (9),Región del Libertador General Bernardo O'Higgins (9),Ind-UDI,Ind-UDI,Fernando Borquez Montecinos,Natalia Romero Talguia,centro_derecha,centro_derecha,fernando bórquez,natalia romero,neutral,neutral,3,8,14,0,23.0,31.0,3,0.003626428054511895,0.02207186048122681,0.0005838271174625306,0.0,0.019736842105263157,0.135498320268757,0.01897494078777179,0.04064009841601201,cluster_5,cluster_6
"Beltran, Juan Carlos","Romero, Natalia",1.9156785243741763,Región de la Araucanía (11),Región del Libertador General Bernardo O'Higgins (9),RN,Ind-UDI,Juan Carlos Beltran Silva,Natalia Romero Talguia,centro_derecha,centro_derecha,juan carlos beltrán,natalia romero,positive,positive,0,7,14,0,11.0,31.0,6,0.0029305674310870604,0.02207186048122681,0.0,0.0,0.0,0.135498320268757,0.003200070696707485,0.04064009841601201,cluster_6,cluster_6
"Fries, Lorena","Riquelme, Marcela",1.91699604743083,Región Metropolitana de Santiago (47),Región del Libertador General Bernardo O'Higgins (9),CS,Ind-CS,Lorena Fries Monleon,Marcela Riquelme Aliaga,izquierda,izquierda,lorena fries,marcela riquelme,positive,positive,0,2,6,2,10.0,23.0,0,0.0029305674310870604,0.010327336894718044,0.0,0.0034562468533364307,0.0,0.15512465373961218,0.021286643642369693,0.062083410126732755,cluster_4,cluster_4
"Barrera, Boris","Winter, Gonzalo",1.91699604743083,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),PCCh,CS,Boris Barrera Moreno,Gonzalo Winter Etcheberry,izquierda,izquierda,boris barrera,gonzalo winter,positive,positive,1,8,10,1,28.0,41.0,2,0.003096618602325501,0.03589801482299446,0.00010166143836412221,0.0007485894009944202,0.006578947368421052,0.23796671165092217,0.07386446616545454,0.1200664607204339,cluster_1,cluster_1
"Castro, Jose Miguel","Longton, Andres",1.922266139657444,Región de Antofagasta (5),Región de Valparaíso (16),RN,RN,Jose Miguel Castro Bascunan,Andres Longton Herrera,centro_derecha,centro_derecha,jose miguel castro,andrés longton,positive,positive,1,11,5,0,30.0,55.0,1,0.0033456953591831633,0.004829162866865118,0.001989659579412107,0.0,0.006578947368421052,0.0743927125506073,0.03476156667296238,0.08016170995105579,cluster_4,cluster_2
"Ilabaca, Marcos","Melo, Daniel",1.922266139657444,Región de Los Ríos (5),Región Metropolitana de Santiago (47),PS,PS,Marcos Ilabaca Cerda,Daniel Melo Contreras,centro_izquierda,centro_izquierda,marcos ilabaca,daniel melo,neutral,neutral,4,12,1,1,42.0,7.0,1,0.004838049274171383,0.0032732527926421064,0.008959929008290806,0.0,0.0740514075887393,0.05273125996810207,0.0585513622962207,0.024030232076847124,cluster_1,cluster_1
"Cuello, Luis Alberto","Ilabaca, Marcos",1.922266139657444,Región de Valparaíso (16),Región de Los Ríos (5),PCCh,PS,Luis Cuello Pena y Lillo,Marcos Ilabaca Cerda,izquierda,centro_izquierda,luis cuello,marcos ilabaca,negative,negative,10,9,4,12,35.0,42.0,1,0.006746641865003008,0.004838049274171383,0.006172106112198479,0.008959929008290806,0.07922149122807018,0.0740514075887393,0.06048908377593629,0.0585513622962207,cluster_3,cluster_1
"Cuello, Luis Alberto","Ilabaca, Marcos",1.922266139657444,Región de Valparaíso (16),Región de Los Ríos (5),PCCh,PS,Luis Cuello Pena y Lillo,Marcos Ilabaca Cerda,izquierda,centro_izquierda,luis cuello,marcos ilabaca,negative,negative,10,9,4,12,35.0,42.0,1,0.006746641865003008,0.004838049274171383,0.006172106112198479,0.008959929008290806,0.07922149122807018,0.0740514075887393,0.06048908377593629,0.0585513622962207,cluster_3,cluster_1
"Brito, Jorge","Nuyado, Emilia",1.9235836627140972,Región de Valparaíso (16),Región de Los Lagos (9),RD,PS,Jorge Brito Hasbun,Emilia Nuyado Ancapichun,izquierda,centro_izquierda,jorge brito,emilia nuyado,neutral,neutral,2,4,4,0,25.0,12.0,1,0.0037314109931257744,0.0060359378693615375,0.0011117404438247937,0.0,0.017543859649122806,0.07158287509819325,0.07212141343382057,0.015304971315566478,cluster_1,cluster_1
"Borquez, Fernando","Matheson, Christian",1.924901185770751,Región de Los Lagos (9),Región de Magallanes y la Antártica Chilena (3),Ind-UDI,Ind-Evópoli,Fernando Borquez Montecinos,Christian Matheson Villan,centro_derecha,centro_derecha,fernando bórquez,christian matheson,neutral,neutral,3,8,3,3,23.0,11.0,3,0.003626428054511895,0.003661808492581459,0.0005838271174625306,0.0008659894770037677,0.019736842105263157,0.033305921052631575,0.01897494078777179,0.017632608638413615,cluster_5,cluster_5
"Alessandri, Jorge","Weisse, Flor",1.924901185770751,Región Metropolitana de Santiago (47),Región del Biobío (13),UDI,UDI,Jorge Alessandri Vergara,Flor Weisse Novoa,centro_derecha,centro_derecha,jorge alessandri,flor weisse,positive,positive,0,12,10,0,65.0,30.0,2,0.0029305674310870604,0.020793755486606023,0.0,0.0,0.0,0.180013611615245,0.13853695226492746,0.06741745007126923,cluster_2,cluster_5
"Gazmuri, Ana Maria","Giordano, Andres",1.924901185770751,Región Metropolitana de Santiago (47),Región Metropolitana de Santiago (47),AH,Ind-RD,Ana Maria Gazmuri Vieira,Andres Giordano Salazar,izquierda,izquierda,ana maría gazmuri,andrés giordano,positive,positive,11,4,13,2,30.0,20.0,12,0.0073838162461313805,0.009180072714700142,0.0013571802021610316,0.0008583130010456605,0.08526315789473683,0.095,0.0704511597266017,0.07605611507394704,cluster_3,cluster_3
"Bello, Maria Francisca","Castillo, Nathalie",1.9262187088274043,Región de Valparaíso (16),Región de Coquimbo (7),CS,PCCh,Maria Francisca Bello Campos,Nathalie Castillo Rojas,izquierda,izquierda,francisca bello,nathalie castillo,positive,positive,3,11,10,4,19.0,20.0,12,0.003485789677044937,0.006249106494100079,0.00010892296967584525,0.0019606134541652145,0.021052631578947368,0.07655502392344497,0.025865013900728522,0.0635646324561215,cluster_3,cluster_3
"Bugueno, Felix","Castillo, Nathalie",1.9275362318840576,Región del Libertador General Bernardo O'Higgins (9),Región de Coquimbo (7),Comunes,PCCh,Felix Bugueno Sotelo,Nathalie Castillo Rojas,izquierda,izquierda,félix bugueño,nathalie castillo,positive,positive,5,8,10,4,17.0,20.0,12,0.003954582040918195,0.006249106494100079,0.0,0.0019606134541652145,0.03383458646616541,0.07655502392344497,0.02616503413088709,0.0635646324561215,cluster_3,cluster_3
"Malla, Luis","Tello, Carolina",1.9288537549407117,Región de Arica y Parinacota (3),Región de Coquimbo (7),PL,PCCh,Luis Malla Valenzuela,Carolina Tello Rojas,centro_izquierda,izquierda,luis malla,carolina tello,neutral,neutral,0,1,5,0,9.0,13.0,0,0.0029305674310870604,0.008014735687572794,0.0,0.0,0.0,0.07404815229563269,0.00601805715355048,0.02121186658634737,cluster_7,cluster_7
"Borquez, Fernando","Moreira, Cristhian",1.932806324110672,Región de Los Lagos (9),Región Metropolitana de Santiago (47),Ind-UDI,UDI,Fernando Borquez Montecinos,Cristhian Moreira Barros,centro_derecha,centro_derecha,fernando bórquez,cristhian moreira,positive,positive,3,8,9,3,23.0,29.0,7,0.003626428054511895,0.008696469397916172,0.0005838271174625306,0.00235999767630998,0.019736842105263157,0.11418376449598572,0.01897494078777179,0.05358062637889388,cluster_5,cluster_5
"Borquez, Fernando","Moreira, Cristhian",1.932806324110672,Región de Los Lagos (9),Región Metropolitana de Santiago (47),Ind-UDI,UDI,Fernando Borquez Montecinos,Cristhian Moreira Barros,centro_derecha,centro_derecha,fernando bórquez,cristhian moreira,neutral,neutral,3,8,9,3,23.0,29.0,7,0.003626428054511895,0.008696469397916172,0.0005838271174625306,0.00235999767630998,0.019736842105263157,0.11418376449598572,0.01897494078777179,0.05358062637889388,cluster_5,cluster_5
"Borquez, Fernando","Moreira, Cristhian",1.932806324110672,Región de Los Lagos (9),Región Metropolitana de Santiago (47),Ind-UDI,UDI,Fernando Borquez Montecinos,Cristhian Moreira Barros,centro_derecha,centro_derecha,fernando bórquez,cristhian moreira,positive,positive,3,8,9,3,23.0,29.0,7,0.003626428054511895,0.008696469397916172,0.0005838271174625306,0.00235999767630998,0.019736842105263157,0.11418376449598572,0.01897494078777179,0.05358062637889388,cluster_5,cluster_5
"Beltran, Juan Carlos","Concha, Sara",1.9341238471673252,Región de la Araucanía (11),Región de Ńuble (5),RN,PSC,Juan Carlos Beltran Silva,Sara Concha Smith,centro_derecha,derecha,juan carlos beltrán,sara concha,positive,positive,0,7,1,11,11.0,25.0,6,0.0029305674310870604,0.0032863913694551484,0.0,0.0012489833856163587,0.0,0.006578947368421052,0.003200070696707485,0.031432451912270364,cluster_6,cluster_6
"Munoz, Francesca","Von Muhlenbrock, Gaston",1.935441370223979,Región del Biobío (13),Región de Los Ríos (5),PSC,UDI,Francesca Munoz Gonzalez,Gaston von Muhlenbrock Zamora,derecha,centro_derecha,francesca muñoz,gaston von muhlenbrock,positive,positive,6,5,3,0,30.0,4.0,2,0.005751581554875469,0.004389278721457233,0.0030207970256767745,0.0,0.046200473092844474,0.03970864661654135,0.01575506698275356,0.005949385430904011,cluster_6,cluster_6
"Morales, Carla","Raphael, Marcia",1.935441370223979,Región del Libertador General Bernardo O'Higgins (9),Región de Aysén del General Carlos Ibáńez del Campo (3),RN,RN,Carla Morales Maldonado,Marcia Raphael Mora,centro_derecha,centro_derecha,carla morales,marcia raphael,positive,positive,1,6,6,2,15.0,12.0,3,0.0046053779481875605,0.006235697036030575,0.00488701057278959,0.0,0.03654970760233918,0.05053827751196173,0.007862677646687254,0.014967614918930271,cluster_4,cluster_6
"Borquez, Fernando","Martinez, Cristobal",1.9420289855072463,Región de Los Lagos (9),Región de Ńuble (5),Ind-UDI,UDI,Fernando Borquez Montecinos,Cristobal Martinez Ramirez,centro_derecha,centro_derecha,fernando bórquez,cristóbal martínez,positive,positive,3,8,7,0,23.0,20.0,2,0.003626428054511895,0.006554216134591015,0.0005838271174625306,0.0,0.019736842105263157,0.05157894736842106,0.01897494078777179,0.03333738002389938,cluster_5,cluster_5
"Longton, Andres","Ossandon, Ximena",1.9420289855072463,Región de Valparaíso (16),Región Metropolitana de Santiago (47),RN,RN,Andres Longton Herrera,Ximena Ossandon Irarrazabal,centro_derecha,centro_derecha,andres longton,ximena ossandon,positive,positive,0,1,2,0,2.0,9.0,0,0.0029305674310870604,0.006910467851865143,0.0,0.0,0.0,0.07802400738688828,8.831898122157763e-16,0.014161028728969327,cluster_3,cluster_3
"Becker, Miguel Angel","Castro, Jose Miguel",1.9433465085639,Región de la Araucanía (11),Región de Antofagasta (5),RN,RN,Miguel Becker Alvear,Jose Miguel Castro Bascunan,centro_derecha,centro_derecha,miguel ángel becker,jose miguel castro,positive,positive,0,6,1,11,14.0,30.0,4,0.0029305674310870604,0.0033456953591831633,0.0,0.001989659579412107,0.0,0.006578947368421052,0.013930048300316356,0.03476156667296238,cluster_4,cluster_4
"Bobadilla, Sergio","Coloma, Juan Antonio",1.9433465085639,Región del Biobío (13),Región Metropolitana de Santiago (47),UDI,UDI,Sergio Bobadilla Munoz,Juan Antonio Coloma Alamos,centro_derecha,centro_derecha,sergio bobadilla,juan antonio coloma,positive,positive,1,10,3,8,33.0,59.0,3,0.003207319383151129,0.003669225254095355,0.0002458547029826221,0.0021464394983042594,0.006578947368421052,0.023496240601503758,0.0556698156833212,0.14938467296323665,cluster_5,cluster_5
